Cluster_Assigné,lien_top,lien_prop_top,religion_top,religion_prop_top,ethnie_top,ethnie_prop_top,nation_top,nation_prop_top,aff30j_top,aff30j_prop_top,durarr_top,durarr_prop_top,educ_scol_top,educ_scol_prop_top,educ_hi_top,educ_hi_prop_top,diplome_top,diplome_prop_top,activ7j_top,activ7j_prop_top,activ12m_top,activ12m_prop_top,branch_top,branch_prop_top,sectins_top,sectins_prop_top,csp_top,csp_prop_top,sectins_sec_top,sectins_sec_prop_top,csp_sec_top,csp_sec_prop_top,serviceconsult_top,serviceconsult_prop_top,persconsult_top,persconsult_prop_top,age_grp_top,age_grp_prop_top,logem_top,logem_prop_top,resid,mal30j,arrmal,con30j,hos12m,couvmal,handit,handig,alfa,alfa2,scol,emploi_sec,telpor,internet,a_assurance,alphabete,elec_ac,elec_ur,elec_ua,tv,fer,frigo,cuisin,ordin,decod,car,Stg_formel,agemar_mean,agemar_std,agemar_min,agemar_max,volhor_mean,volhor_std,volhor_min,volhor_max,salaire_mean,salaire_std,salaire_min,salaire_max,volhor_sec_mean,volhor_sec_std,volhor_sec_min,volhor_sec_max,salaire_sec_mean,salaire_sec_std,salaire_sec_min,salaire_sec_max,superf_mean,superf_std,superf_min,superf_max
10,"Fils, Fille",0.40897435897435896,Chrétien,0.7525641025641026,BAOULE,0.38333333333333336,Cote d'ivoire,0.9346153846153846,Aucun,0.7371794871794872,Aucun,0.8256410256410256,Aucun,0.841025641025641,Aucun,0.367948717948718,Aucun,0.6064102564102564,Occupe,0.43333333333333335,Occupe,0.43846153846153846,Non connu,0.34615384615384615,Entreprise Privée,0.6256410256410256,Non connu,0.34615384615384615,Non connu,0.8846153846153846,Non connu,0.8846153846153846,Pas de consultation,0.8346153846153846,Pas de consultation,0.8346153846153846,25-34,0.33205128205128204,Proprietaire sans titre,0.4256410256410256,0.9871794871794872,0.26282051282051283,0.17435897435897435,0.16538461538461538,0.04230769230769231,0.03333333333333333,0.1141025641025641,0.017948717948717947,0.6384615384615384,0.6307692307692307,0.16025641025641027,0.11538461538461539,0.8987179487179487,0.3076923076923077,0.03333333333333333,0.6384615384615384,0.5307692307692308,0.6333333333333333,0.2358974358974359,0.37435897435897436,0.03461538461538462,0.13205128205128205,0.03205128205128205,0.020512820512820513,0.23846153846153847,0.011538461538461539,0.06538461538461539,4.137179487179488,9.711652926294843,-1.0,37.0,706.4187353589743,989.523267548909,0.0,3600.0,105173.82619230771,472219.7955257265,0.0,4043712.0,69.63974358974359,237.80138574084862,0.0,1680.0,4000.85641025641,72501.00856145828,0,1920000,13449038.233967345,195903217.96786824,0.0,4599663808.0
11,Chef de ménage,0.9622641509433962,Musulman,0.570230607966457,Inconnue,0.18029350104821804,Cote d'ivoire,0.8197064989517819,Aucun,0.5723270440251572,Aucun,0.7023060796645703,Aucun,1.0,Aucun,0.5555555555555556,Aucun,0.6561844863731656,Occupe,0.6750524109014675,Occupe,0.6771488469601677,Agriculture,0.31865828092243187,Entreprise Privée,0.6519916142557652,Travailleur pour compte propre,0.4947589098532495,Non connu,0.9035639412997903,Non connu,0.9035639412997903,Pas de consultation,0.7023060796645703,Pas de consultation,0.7023060796645703,55-64,0.5324947589098532,Proprietaire titre,0.49056603773584906,1.0,0.4276729559748428,0.2976939203354298,0.2976939203354298,0.07547169811320754,0.11320754716981132,0.4716981132075472,0.18867924528301888,0.570230607966457,0.5660377358490566,0.0,0.09643605870020965,0.9685534591194969,0.31027253668763105,0.11320754716981132,0.570230607966457,0.7987421383647799,0.8322851153039832,0.11530398322851153,0.639412997903564,0.09224318658280922,0.2578616352201258,0.06708595387840671,0.0440251572327044,0.36268343815513626,0.041928721174004195,0.06918238993710692,27.31236897274633,9.936823231335048,-1.0,70.0,1275.3612868763103,1154.6227040474766,0.0,3900.0,323979.74660377356,1123541.3379953352,0.0,12000000.0,45.872117400419285,178.10922906247697,0.0,1470.0,16150.943396226416,138480.2653482252,0,2040000,9364931.778421026,133436066.41075489,0.0,2542028160.0
12,"Fils, Fille",0.6616314199395771,Chrétien,0.5015105740181269,Inconnue,0.1661631419939577,Cote d'ivoire,0.8318227593152064,Aucun,0.7734138972809668,Aucun,0.8751258811681772,Aucun,0.4108761329305136,Primaire,0.3756294058408862,Aucun,0.7049345417925479,Inactif,0.6727089627391742,Non occupe,0.6908358509566969,Non connu,0.9214501510574018,Non connu,0.9214501510574018,Non connu,0.9214501510574018,Non connu,0.9969788519637462,Non connu,0.9969788519637462,Pas de consultation,0.8398791540785498,Pas de consultation,0.8398791540785498,0-17,0.8257804632426989,Locataire,0.6827794561933535,0.9949647532729103,0.22658610271903323,0.12487411883182276,0.16012084592145015,0.013091641490433032,0.13695871097683787,0.04833836858006042,0.015105740181268883,0.6545820745216515,0.6424974823766365,0.5891238670694864,0.0030211480362537764,0.18831822759315206,0.14400805639476336,0.13695871097683787,0.6545820745216515,0.9305135951661632,0.9254783484390735,0.07049345417925479,0.8680765357502518,0.15508559919436052,0.5125881168177241,0.19234642497482377,0.1500503524672709,0.5125881168177241,0.09365558912386707,0.016112789526686808,-1.0,0.0,-1.0,-1.0,101.3502932326284,493.417696860147,0.0,3900.0,21758.563192346424,133436.1941942061,0.0,1560000.0,1.4400805639476335,35.74721798324856,0.0,1080.0,0.0,0.0,0,0,0.0014098690595751684,0.03139925887075471,0.0,0.699999988079071
13,Chef de ménage,0.9626972740315638,Musulman,0.4218077474892396,BAOULE,0.20946915351506457,Cote d'ivoire,0.8177905308464849,Aucun,0.5652797704447633,Aucun,0.6599713055954088,Aucun,1.0,Aucun,0.6255380200860832,Aucun,0.7862266857962698,Occupe,0.836441893830703,Occupe,0.8393113342898135,Agriculture,0.7718794835007173,Entreprise Privée,0.836441893830703,Travailleur pour compte propre,0.7948350071736011,Non connu,0.8852223816355811,Non connu,0.8852223816355811,Pas de consultation,0.6901004304160688,Pas de consultation,0.6901004304160688,55-64,0.5236728837876614,Proprietaire sans titre,0.593974175035868,1.0,0.4347202295552367,0.3400286944045911,0.3098995695839311,0.08034433285509325,0.047345767575322814,0.5222381635581061,0.18794835007173602,0.4246771879483501,0.42037302725968434,0.0,0.11477761836441894,0.9612625538020086,0.09899569583931134,0.047345767575322814,0.4246771879483501,0.4921090387374462,0.5868005738880918,0.2582496413199426,0.3586800573888092,0.027259684361549498,0.07747489239598278,0.00860832137733142,0.0014347202295552368,0.20516499282639886,0.01291248206599713,0.007173601147776184,26.294117647058822,9.094072994212787,-1.0,66.0,1419.0762208034432,949.3410572519579,0.0,3600.0,47751.498163558106,326811.8175213277,0.0,4620000.0,65.94978479196557,223.86778747268082,0.0,1584.0,8378.766140602582,88628.34065278561,0,1300000,3395449.3030205937,54168862.89381141,0.0,1275681669.22
14,"Fils, Fille",0.37994143484626647,Musulman,0.4882869692532943,BAOULE,0.1903367496339678,Cote d'ivoire,0.8594436310395315,Aucun,0.7994143484626647,Aucun,0.8653001464128843,Aucun,0.5710102489019033,Second. gl 1,0.29502196193265007,Aucun,0.31551976573938506,Occupe,0.4546120058565154,Non occupe,0.4685212298682284,Non connu,0.4685212298682284,Entreprise Privée,0.5065885797950219,Non connu,0.4685212298682284,Non connu,0.9560761346998536,Non connu,0.9560761346998536,Pas de consultation,0.8923865300146413,Pas de consultation,0.8923865300146413,18-24,0.4816983894582723,Locataire,0.4172767203513909,0.9875549048316252,0.2005856515373353,0.13469985358711567,0.10761346998535871,0.021961932650073207,0.04172767203513909,0.06954612005856516,0.014641288433382138,0.849194729136164,0.8469985358711567,0.4289897510980966,0.043923865300146414,0.9209370424597365,0.6273792093704246,0.04172767203513909,0.849194729136164,0.7759882869692533,0.8572474377745242,0.1054172767203514,0.6171303074670571,0.07101024890190337,0.19546120058565153,0.048316251830161056,0.057833089311859445,0.37481698389458273,0.024158125915080528,0.1398243045387994,-1.0,0.0,-1.0,-1.0,917.6866438587116,1217.0157477491286,0.0,4500.0,359602.1733455344,853896.634150176,0.0,16200000.0,16.732796486090777,108.04112454955373,0.0,1560.0,8509.516105417277,91657.35172639099,0,1800000,562186.8648659277,17389090.75864642,0.0,642076352.0
15,Conjoint ( e ),0.912043301759134,Chrétien,0.4783491204330176,BAOULE,0.2050067658998647,Cote d'ivoire,0.8179972936400541,Aucun,0.6786197564276049,Aucun,0.7598105548037889,Aucun,0.9986468200270636,Aucun,0.6840324763193505,Aucun,0.8897158322056834,Occupe,0.4330175913396482,Occupe,0.4370771312584574,Agriculture,0.5392422192151556,Entreprise Privée,0.7956698240866035,Travailleur pour compte propre,0.38497970230040596,Non connu,0.8700947225981055,Non connu,0.8700947225981055,Pas de consultation,0.7861975642760487,Pas de consultation,0.7861975642760487,35-44,0.37889039242219213,Proprietaire sans titre,0.479702300405954,0.9986468200270636,0.32138024357239514,0.2401894451962111,0.21380243572395127,0.05074424898511502,0.039918809201623814,0.13870094722598106,0.036535859269282815,0.32408660351826796,0.3200270635994587,0.0013531799729364006,0.12990527740189445,0.8883626522327469,0.15087956698240865,0.039918809201623814,0.32408660351826796,0.5020297699594046,0.6001353179972937,0.2922868741542625,0.45331529093369416,0.02706359945872801,0.10757780784844384,0.023004059539918808,0.01962110960757781,0.2882273342354533,0.010148849797023005,0.01962110960757781,20.540595399188092,4.769505386911845,12.0,48.0,667.0814621718539,927.0391970974807,0.0,3600.0,53421.534519621106,328942.01909355866,0.0,4620000.0,77.75507442489851,246.17132341494022,0.0,1728.0,848.3552097428958,19049.14129110762,0,509869,227856377.44660237,5937223242.589107,0.0,161412694030.5793
16,"Fils, Fille",0.9212007504690432,Musulman,0.9718574108818011,MALINKE OU MANINKA,0.6078799249530957,Cote d'ivoire,0.9230769230769231,Aucun,0.7842401500938087,Aucun,0.849906191369606,Aucun,0.7598499061913696,Aucun,0.7223264540337712,Aucun,0.9643527204502814,Inactif,0.5272045028142589,Non occupe,0.525328330206379,Non connu,0.8649155722326454,Non connu,0.8649155722326454,Non connu,0.8649155722326454,Non connu,0.99812382739212,Non connu,0.99812382739212,Pas de consultation,0.8348968105065666,Pas de consultation,0.8348968105065666,0-17,0.9324577861163227,Proprietaire sans titre,0.7073170731707317,0.9887429643527205,0.21575984990619138,0.150093808630394,0.1651031894934334,0.013133208255159476,0.01125703564727955,0.0225140712945591,0.009380863039399626,0.23452157598499063,0.22326454033771106,0.2401500938086304,0.001876172607879925,0.0450281425891182,0.013133208255159476,0.01125703564727955,0.23452157598499063,0.7279549718574109,0.7861163227016885,0.1575984990619137,0.47654784240150094,0.00375234521575985,0.07317073170731707,0.0,0.0,0.21200750469043153,0.0,0.0075046904315197,-1.0,0.0,-1.0,-1.0,26.452157598499063,233.37228652215032,0.0,2750.0,3264.5403377110692,47925.3747090278,0.0,900000.0,1.801125703564728,41.58221585512414,0.0,960.0,0.0,0.0,0,0,169350.64833472169,1317714.934112808,0.0,11767842.22700024
17,"Fils, Fille",0.4094488188976378,Chrétien,0.6692913385826772,BAOULE,0.19291338582677164,Cote d'ivoire,0.9114173228346457,Aucun,0.7736220472440944,Aucun,0.8661417322834646,Aucun,0.702755905511811,Second. gl 2,0.19488188976377951,Aucun,0.3051181102362205,Inactif,0.4507874015748031,Non occupe,0.5019685039370079,Non connu,0.5019685039370079,Non connu,0.5019685039370079,Non connu,0.5019685039370079,Non connu,0.9822834645669292,Non connu,0.9822834645669292,Pas de consultation,0.860236220472441,Pas de consultation,0.860236220472441,18-24,0.3720472440944882,Locataire,0.5866141732283464,0.9881889763779528,0.2263779527559055,0.13385826771653545,0.13976377952755906,0.021653543307086614,0.1062992125984252,0.14566929133858267,0.015748031496062992,0.8759842519685039,0.8720472440944882,0.297244094488189,0.017716535433070866,0.9251968503937008,0.7381889763779528,0.1062992125984252,0.8759842519685039,0.9547244094488189,0.9212598425196851,0.07677165354330709,0.8523622047244095,0.2283464566929134,0.5610236220472441,0.2736220472440945,0.2047244094488189,0.5059055118110236,0.12401574803149606,0.1437007874015748,0.7716535433070866,6.222614450031028,-1.0,30.0,869.9486676437008,1152.0133872486479,0.0,4200.0,486313.7364173228,1475787.9132314106,0.0,15000012.0,6.433070866141732,53.3793820757403,0.0,624.0,2988.9763779527557,44159.90529022954,0,842400,0.0015748031290732031,0.031364125448224034,0.0,0.699999988079071
18,"Fils, Fille",0.7442622950819672,Chrétien,0.5049180327868853,Inconnue,0.3983606557377049,Cote d'ivoire,0.601639344262295,Aucun,0.740983606557377,Aucun,0.8622950819672132,Aucun,0.5606557377049181,Primaire,0.4540983606557377,Aucun,0.9131147540983606,Inactif,0.5950819672131148,Non occupe,0.5934426229508196,Non connu,0.8721311475409836,Non connu,0.8721311475409836,Non connu,0.8721311475409836,Non connu,0.9934426229508196,Non connu,0.9934426229508196,Pas de consultation,0.8032786885245902,Pas de consultation,0.8032786885245902,0-17,0.8885245901639345,Proprietaire sans titre,0.4639344262295082,0.9868852459016394,0.25901639344262295,0.1377049180327869,0.19672131147540983,0.009836065573770493,0.004918032786885246,0.027868852459016394,0.011475409836065573,0.44754098360655736,0.4245901639344262,0.43934426229508194,0.006557377049180328,0.10819672131147541,0.036065573770491806,0.004918032786885246,0.44754098360655736,0.3262295081967213,0.42950819672131146,0.4540983606557377,0.33114754098360655,0.003278688524590164,0.018032786885245903,0.022950819672131147,0.011475409836065573,0.23934426229508196,0.004918032786885246,0.003278688524590164,-0.9655737704918033,0.850265146687862,-1.0,20.0,121.56393442622951,507.01569951136344,0.0,3600.0,31683.50478688525,188469.3798367885,0.0,3120000.0,2.3475409836065575,37.858571863788534,0.0,840.0,0.0,0.0,0,0,1241563.3907645715,4489360.582481463,0.0,51457941.0
19,"Fils, Fille",0.7836676217765043,Chrétien,0.4670487106017192,Inconnue,0.33810888252148996,Cote d'ivoire,0.660458452722063,Aucun,0.7736389684813754,Aucun,0.8724928366762178,Aucun,0.5358166189111748,Primaire,0.4684813753581662,Aucun,0.8796561604584527,Inactif,0.5816618911174785,Non occupe,0.5816618911174785,Non connu,0.8223495702005731,Non connu,0.8223495702005731,Non connu,0.8223495702005731,Non connu,0.9885386819484241,Non connu,0.9885386819484241,Pas de consultation,0.8739255014326648,Pas de consultation,0.8739255014326648,0-17,0.9126074498567335,Proprietaire sans titre,0.6260744985673352,0.9899713467048711,0.22636103151862463,0.12750716332378223,0.12607449856733524,0.0071633237822349575,0.0014326647564469914,0.02005730659025788,0.004297994269340974,0.5085959885386819,0.498567335243553,0.46418338108882523,0.011461318051575931,0.10744985673352435,0.03008595988538682,0.0014326647564469914,0.5085959885386819,0.2020057306590258,0.29656160458452724,0.501432664756447,0.2679083094555874,0.012893982808022923,0.027220630372492838,0.0028653295128939827,0.01002865329512894,0.14326647564469913,0.0071633237822349575,0.0028653295128939827,-0.9183381088825215,1.2518825263152313,-1.0,20.0,38.36527063037249,279.1576958637511,0.0,3600.0,7382.900616045845,126262.95770831982,0.0,3081324.0,6.126074498567335,75.18292284351743,0.0,1536.0,387.3925501432665,10234.790938692367,0,270400,3842559.453217783,9556925.723306244,0.0,52402182.25999999
20,"Fils, Fille",0.8127572016460906,Chrétien,0.47530864197530864,Inconnue,0.38271604938271603,Cote d'ivoire,0.6172839506172839,Aucun,0.8497942386831275,Aucun,0.9135802469135802,Aucun,0.5925925925925926,Aucun,0.4609053497942387,Aucun,0.8827160493827161,Inactif,0.6049382716049383,Non occupe,0.6131687242798354,Non connu,0.8497942386831275,Non connu,0.8497942386831275,Non connu,0.8497942386831275,Non connu,0.9958847736625515,Non connu,0.9958847736625515,Pas de consultation,0.8950617283950617,Pas de consultation,0.8950617283950617,0-17,0.8806584362139918,Proprietaire sans titre,0.5925925925925926,1.0,0.15020576131687244,0.08641975308641975,0.10493827160493827,0.0102880658436214,0.018518518518518517,0.026748971193415638,0.0102880658436214,0.4609053497942387,0.4567901234567901,0.411522633744856,0.00411522633744856,0.13786008230452676,0.0205761316872428,0.018518518518518517,0.4609053497942387,0.14609053497942387,0.17078189300411523,0.668724279835391,0.3065843621399177,0.00823045267489712,0.01440329218106996,0.00823045267489712,0.00823045267489712,0.1728395061728395,0.0,0.00411522633744856,-1.0,0.0,-1.0,-1.0,95.67361187242798,446.1967943696433,0.0,3600.0,22002.240576131688,122590.89715746701,0.0,1271255.1,1.9670781893004115,31.081385460868226,0.0,560.0,1292.1810699588477,28486.658490145117,0,628000,1896453.0085204619,5432222.221479617,0.0,39970316.18214005
21,"Fils, Fille",0.4925373134328358,Chrétien,0.45829675153643545,BAOULE,0.2660228270412643,Cote d'ivoire,0.7989464442493416,Aucun,0.7576821773485514,Aucun,0.8305531167690957,Aucun,0.8419666374012291,Aucun,0.33274802458296754,Aucun,0.5671641791044776,Occupe,0.504828797190518,Occupe,0.5074626865671642,Agriculture,0.5671641791044776,Entreprise Privée,0.7989464442493416,Travailleur Familial contribuant pour une entreprise familial,0.2897278314310799,Non connu,0.8999122036874452,Non connu,0.8999122036874452,Pas de consultation,0.874451273046532,Pas de consultation,0.874451273046532,18-24,0.398595258999122,Proprietaire sans titre,0.4811237928007024,0.9850746268656716,0.24231782265144863,0.1694468832309043,0.12554872695346794,0.024582967515364356,0.02370500438981563,0.09833187006145742,0.025460930640913083,0.6874451273046532,0.6777875329236172,0.15715539947322213,0.10008779631255488,0.9218612818261633,0.3301141352063213,0.02370500438981563,0.6874451273046532,0.48024582967515367,0.5794556628621598,0.2712906057945566,0.3784021071115013,0.021071115013169446,0.07989464442493416,0.010535557506584723,0.015803336259877086,0.228270412642669,0.007901668129938543,0.06233538191395961,-0.8621597892888498,1.642300854736365,-1.0,20.0,954.0146026075505,1141.708653339177,0.0,3900.0,229489.827190518,603057.0169802902,0.0,5820094.5,50.21597892888499,200.1392328825751,0.0,1680.0,23229.09657594381,161624.97481324128,0,2580000,48824824.64843796,1391399401.2557917,0.0,46792651776.0
22,Conjoint ( e ),0.8687707641196013,Chrétien,0.5182724252491694,Inconnue,0.1877076411960133,Cote d'ivoire,0.8122923588039868,Aucun,0.6744186046511628,Aucun,0.8056478405315615,Aucun,0.9983388704318937,Aucun,0.4169435215946844,Aucun,0.659468438538206,Occupe,0.6495016611295681,Occupe,0.6528239202657807,Commerce,0.34551495016611294,Entreprise Privée,0.6046511627906976,Travailleur pour compte propre,0.446843853820598,Non connu,0.9518272425249169,Non connu,0.9518272425249169,Pas de consultation,0.7857142857142857,Pas de consultation,0.7857142857142857,35-44,0.3687707641196013,Locataire,0.7242524916943521,0.9983388704318937,0.32558139534883723,0.19435215946843853,0.21428571428571427,0.03986710963455149,0.20764119601328904,0.21096345514950166,0.04817275747508306,0.6428571428571429,0.6395348837209303,0.0016611295681063123,0.04817275747508306,0.9136212624584718,0.584717607973422,0.20764119601328904,0.6428571428571429,0.9385382059800664,0.9302325581395349,0.0681063122923588,0.8986710963455149,0.18106312292358803,0.5382059800664452,0.23421926910299004,0.1511627906976744,0.5249169435215947,0.12624584717607973,0.11960132890365449,22.96843853820598,6.817858551504963,-1.0,49.0,1221.6461239534883,1161.0859790816303,0.0,3600.0,492190.0247009967,1763082.0108856938,0.0,18000012.0,32.320598006644516,174.89875904205394,0.0,1560.0,0.0,0.0,0,0,0.001162790677872211,0.02852986962201199,0.0,0.699999988079071
23,Chef de ménage,0.6134301270417423,Chrétien,0.49727767695099817,BAOULE,0.19056261343012704,Cote d'ivoire,0.9092558983666061,Aucun,0.515426497277677,Aucun,0.6497277676950998,Aucun,1.0,Aucun,0.6279491833030852,Aucun,0.7912885662431942,Occupe,0.5626134301270418,Occupe,0.5680580762250453,Non connu,0.3992740471869328,Entreprise Privée,0.5862068965517241,Travailleur pour compte propre,0.5117967332123412,Non connu,0.9328493647912885,Non connu,0.9328493647912885,Pas de consultation,0.6805807622504537,Pas de consultation,0.6805807622504537,55-64,0.4500907441016334,Proprietaire titre,0.397459165154265,0.9963702359346642,0.484573502722323,0.3502722323049002,0.3194192377495463,0.06170598911070781,0.06170598911070781,0.5045372050816697,0.17967332123411978,0.4047186932849365,0.397459165154265,0.0,0.06715063520871144,0.9437386569872959,0.24682395644283123,0.06170598911070781,0.4047186932849365,0.8457350272232305,0.9001814882032668,0.07259528130671507,0.5952813067150635,0.05807622504537205,0.29038112522686027,0.08166969147005444,0.029038112522686024,0.35390199637023595,0.029038112522686024,0.018148820326678767,19.288566243194193,9.524811424268547,-1.0,51.0,1075.8824305807623,1159.9605076462865,0.0,3600.0,64793.42504537206,451060.51868787734,0.0,7104764.0,44.51361161524501,204.32211488864542,0.0,1560.0,653.3575317604356,15336.51562232298,0,360000,11579474.79242383,148279174.88239205,0.0,2568301568.0
24,Conjoint ( e ),0.9564089257913856,Musulman,0.5111572392319668,Inconnue,0.23715620134924753,Cote d'ivoire,0.7628437986507525,Aucun,0.7187337830825117,Aucun,0.7944992215879606,Aucun,1.0,Aucun,0.8842760768033212,Aucun,0.9771665801764401,TF cherchant pas,0.4820965230928905,Trav. fam.,0.48884276076803324,Agriculture,0.6844836533471718,Entreprise Privée,0.8168137000518941,Travailleur Familial contribuant pour une entreprise familial,0.44525168655941877,Non connu,0.9133367929423976,Non connu,0.9133367929423976,Pas de consultation,0.809548521017125,Pas de consultation,0.809548521017125,35-44,0.6901920083030617,Proprietaire sans titre,0.5879605604566684,1.0,0.2812662169174883,0.20550077841203945,0.19045147898287493,0.0425531914893617,0.010378827192527244,0.13388687078360145,0.0316554229372081,0.12350804359107422,0.12298910223144785,0.0,0.08666320705760248,0.5324338349766476,0.023871302542812663,0.010378827192527244,0.12350804359107422,0.3720809548521017,0.4353918007265179,0.3829787234042553,0.30150492994291644,0.007265179034769071,0.0508562532433835,0.00467047223663726,0.0010378827192527244,0.16554229372080956,0.002594706798131811,0.0010378827192527244,20.66632070576025,4.773936476072143,12.0,48.0,489.0235869247535,824.4475224419543,0.0,3600.0,20240.181852620655,131834.84600458195,0.0,2600000.0,43.88323819408407,179.06664487459008,0.0,1680.0,1973.0150492994292,44876.79335605889,0,1560000,48970855.432077244,1091035794.8865404,0.0,46792651776.0
25,"Fils, Fille",0.747008547008547,Chrétien,0.5470085470085471,Inconnue,0.3247863247863248,Cote d'ivoire,0.6752136752136753,Aucun,0.747008547008547,Aucun,0.8717948717948718,Aucun,0.5863247863247864,Aucun,0.4735042735042735,Aucun,0.9230769230769231,Inactif,0.6170940170940171,Non occupe,0.6170940170940171,Non connu,0.8923076923076924,Non connu,0.8923076923076924,Non connu,0.8923076923076924,Non connu,0.9982905982905983,Non connu,0.9982905982905983,Pas de consultation,0.8666666666666667,Pas de consultation,0.8666666666666667,0-17,0.9487179487179487,Proprietaire sans titre,0.6307692307692307,0.9948717948717949,0.252991452991453,0.1282051282051282,0.13333333333333333,0.010256410256410256,0.006837606837606838,0.023931623931623933,0.005128205128205128,0.4393162393162393,0.4341880341880342,0.41367521367521365,0.0017094017094017094,0.06495726495726496,0.006837606837606838,0.006837606837606838,0.4393162393162393,0.18461538461538463,0.2717948717948718,0.5282051282051282,0.24615384615384617,0.013675213675213675,0.041025641025641026,0.008547008547008548,0.010256410256410256,0.15213675213675212,0.005128205128205128,0.003418803418803419,-0.7760683760683761,1.906039858062309,-1.0,17.0,18.39316239316239,194.7622785824978,0.0,2400.0,2652.059829059829,45318.35178616458,0.0,775728.0,1.5384615384615385,37.210420376762514,0.0,900.0,0.0,0.0,0,0,3037563.535692499,8442236.872927822,0.0,52402182.25999999
26,"Fils, Fille",0.8341968911917098,Musulman,0.6295336787564767,SENOUFO,0.3393782383419689,Cote d'ivoire,0.9455958549222798,Aucun,0.7953367875647669,Aucun,0.8393782383419689,Aucun,0.6528497409326425,Aucun,0.5984455958549223,Aucun,0.9533678756476683,Inactif,0.5077720207253886,Non occupe,0.5077720207253886,Non connu,0.8316062176165803,Non connu,0.8316062176165803,Non connu,0.8316062176165803,Non connu,1.0,Non connu,1.0,Pas de consultation,0.8523316062176166,Pas de consultation,0.8523316062176166,0-17,0.9740932642487047,Proprietaire sans titre,0.5621761658031088,0.9896373056994818,0.20466321243523317,0.16062176165803108,0.14766839378238342,0.023316062176165803,0.0051813471502590676,0.023316062176165803,0.010362694300518135,0.26424870466321243,0.2616580310880829,0.3471502590673575,0.0,0.03626943005181347,0.0051813471502590676,0.0051813471502590676,0.26424870466321243,0.3160621761658031,0.48186528497409326,0.31865284974093266,0.2823834196891192,0.02849740932642487,0.09326424870466321,0.010362694300518135,0.015544041450777202,0.17357512953367876,0.010362694300518135,0.0,-0.9119170984455959,1.2305686377972835,-1.0,18.0,9.637305699481866,139.26102952703485,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3208205.2068068846,7613727.100591357,0.0,44038007.1
27,"Fils, Fille",0.9040590405904059,Musulman,0.6826568265682657,SENOUFO,0.6642066420664207,Cote d'ivoire,0.940959409594096,Aucun,0.8007380073800738,Aucun,0.8892988929889298,Aucun,0.7453874538745388,Aucun,0.7195571955719557,Aucun,0.9520295202952029,Inactif,0.6014760147601476,Non occupe,0.6051660516605166,Non connu,0.933579335793358,Non connu,0.933579335793358,Non connu,0.933579335793358,Non connu,0.985239852398524,Non connu,0.985239852398524,Pas de consultation,0.9003690036900369,Pas de consultation,0.9003690036900369,0-17,0.985239852398524,Proprietaire titre,0.3763837638376384,1.0,0.1992619926199262,0.11070110701107011,0.0996309963099631,0.014760147601476014,0.01107011070110701,0.01845018450184502,0.007380073800738007,0.23985239852398524,0.23985239852398524,0.25461254612546125,0.014760147601476014,0.014760147601476014,0.007380073800738007,0.01107011070110701,0.23985239852398524,0.6494464944649446,0.7527675276752768,0.17712177121771217,0.30996309963099633,0.0,0.05166051660516605,0.0,0.01107011070110701,0.19557195571955718,0.01107011070110701,0.0,-0.9372693726937269,1.0326764566923377,-1.0,16.0,10.40590405904059,100.72065054642201,0.0,1200.0,0.0,0.0,0.0,0.0,6.863468634686347,59.436674933775265,0.0,600.0,4844.280442804428,40931.78917801729,0,420000,3511966635.7677045,21712476690.161057,0.0,161412694030.5793
28,"Fils, Fille",0.7738095238095238,Chrétien,0.5476190476190477,Inconnue,0.35119047619047616,Cote d'ivoire,0.6488095238095238,Aucun,0.8154761904761905,Aucun,0.8958333333333334,Aucun,0.5625,Aucun,0.4880952380952381,Aucun,0.9166666666666666,Inactif,0.6815476190476191,Non occupe,0.6815476190476191,Non connu,0.9613095238095238,Non connu,0.9613095238095238,Non connu,0.9613095238095238,Non connu,1.0,Non connu,1.0,Pas de consultation,0.875,Pas de consultation,0.875,0-17,0.9255952380952381,Proprietaire sans titre,0.5863095238095238,0.9910714285714286,0.18452380952380953,0.10416666666666667,0.125,0.017857142857142856,0.008928571428571428,0.03571428571428571,0.008928571428571428,0.4583333333333333,0.41369047619047616,0.4375,0.0,0.041666666666666664,0.002976190476190476,0.008928571428571428,0.4583333333333333,0.38392857142857145,0.49107142857142855,0.3869047619047619,0.44345238095238093,0.017857142857142856,0.047619047619047616,0.008928571428571428,0.002976190476190476,0.25892857142857145,0.0,0.002976190476190476,-1.0,0.0,-1.0,-1.0,43.11309523809524,306.70623653505214,0.0,3600.0,6796.693273809524,64521.99771251319,0.0,832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1841442.9797232952,5208589.835160251,0.0,31446611.0
