tenant_id,tenant_type,total_rent,is_particular,is_entreprise,monthly_income,monthly_charge,debt,professional_experience,children_number,persons_dependents,contract_type,occupational_function,lease_amount,lease_status,pay_day,penalty,rental_charge,fees_included,lease_duration_days,lease_is_active,fees_included_flag,total_amount_owed,has_had_penalties,payment_count_3m,avg_payment_amount_3m,total_payment_amount_3m,payment_consistency_3m,min_payment_amount_3m,max_payment_amount_3m,payment_success_rate_3m,late_payment_count_3m,avg_days_late_3m,max_days_late_3m,total_late_amount_3m,observation_date,future_invoice_count,target
18b07f5f-3102-44b8-ae9a-3a3194f65aa9,Enterprise,1.0,0,0,320000.0,432990.0,399950.0,26,10,6,CDD,human communications producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,412921.0,2064605.0,0.0,412921.0,412921.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
7983db4f-a812-4493-8b2e-ce3b7f3f8d20,Enterprise,1.0,0,0,390000.0,718620.0,365120.0,21,8,0,Fonctionnaire,chief applications associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2348120.0,2348120.0,0.0,2348120.0,2348120.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
18238ffc-1d93-42c1-a18e-6f6f9008e0e7,Enterprise,1.0,0,0,155000.0,81965.0,219740.0,15,5,3,Informel,dynamic quality engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,285465.0,1427325.0,0.0,285465.0,285465.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
0780ba40-8c8f-4125-8c85-c044db320767,Particular,1.0,1,0,615000.0,903810.0,61040.0,35,7,2,Fonctionnaire,product functionality architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,214059.0,1070295.0,0.0,214059.0,214059.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
7dbc84e1-5506-4175-ab02-4dbab13f6e5f,Particular,1.0,1,0,225000.0,281155.0,290505.0,24,7,6,Independant,investor paradigm officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,851133.0,4255665.0,0.0,851133.0,851133.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
2f3d5b21-a7e0-4661-a5a1-281c0fea5ba7,Enterprise,1.0,0,0,720000.0,2304310.0,327615.0,29,7,6,Independant,central division supervisor,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,299344.0,1496720.0,0.0,299344.0,299344.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
3f2d92c4-7bb0-46dc-9a02-4218987d301b,Particular,1.0,1,0,350000.0,1071615.0,242835.0,11,6,0,Interim,dynamic creative strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
a84c7d20-0fa2-4a9d-aec1-9a90a71572a3,Particular,1.0,1,0,390000.0,360615.0,779095.0,26,9,1,Fonctionnaire,district creative technician,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,335011.0,1675055.0,0.0,335011.0,335011.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
83046401-22ab-49a0-a160-fe23c860dea9,Enterprise,1.0,0,0,360000.0,412320.0,446895.0,14,4,2,CDD,senior web specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,335011.0,1675055.0,0.0,335011.0,335011.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
6a32c2a9-834f-4470-862d-c763302cdc4e,Enterprise,1.0,0,0,250000.0,259975.0,61785.0,35,6,7,Informel,principal identity agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,108254.0,541270.0,0.0,108254.0,108254.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
0780ba40-8c8f-4125-8c85-c044db320767,Particular,1.0,1,0,615000.0,903810.0,61040.0,35,7,2,Fonctionnaire,product functionality architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1070295.0,1070295.0,0.0,1070295.0,1070295.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
8cbe0ad6-b023-4e47-8a05-21d516195d26,Particular,1.0,1,0,475000.0,1016125.0,931950.0,28,10,5,Informel,global division administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,79145.0,395725.0,0.0,79145.0,79145.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
85dc97a0-127d-44b9-af42-6b278998c6fc,Enterprise,1.0,0,0,385000.0,1228130.0,551515.0,8,8,6,CDI,senior markets engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
7dbc84e1-5506-4175-ab02-4dbab13f6e5f,Particular,1.0,1,0,225000.0,281155.0,290505.0,24,7,6,Independant,investor paradigm officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
d7684e19-00ae-4a77-9007-a9e025da0d70,Enterprise,1.0,0,0,335000.0,851815.0,654920.0,8,4,7,Fonctionnaire,principal identity specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,299344.0,1496720.0,0.0,299344.0,299344.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
11e2e555-0593-4ca6-b54b-08a6a0a87eb8,Particular,1.0,1,0,450000.0,846585.0,716680.0,30,3,1,Informel,customer research agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,313868.0,1569340.0,0.0,313868.0,313868.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
8cbe0ad6-b023-4e47-8a05-21d516195d26,Particular,1.0,1,0,475000.0,1016125.0,931950.0,28,10,5,Informel,global division administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
d3dd02a0-2899-4b7f-8ae2-625d6f01a159,Particular,1.0,1,0,785000.0,190655.0,81540.0,20,9,1,Fonctionnaire,central tactics orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,39897.0,199485.0,0.0,39897.0,39897.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
8912780f-031d-4fff-8c3b-e44e0408b65b,Enterprise,1.0,0,0,485000.0,789970.0,897785.0,19,5,7,Interim,chief data manager,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,3671980.0,3671980.0,0.0,3671980.0,3671980.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
ffe285b7-b660-46e1-bb83-992023cefec1,Particular,1.0,1,0,145000.0,121680.0,58200.0,29,0,3,CDD,dynamic mobility engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2064605.0,2064605.0,0.0,2064605.0,2064605.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
8ea8a681-dc91-43f1-93fe-1ad1973e5344,Enterprise,1.0,0,0,395000.0,804140.0,721290.0,34,4,7,Interim,investor functionality executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,109216.0,546080.0,0.0,109216.0,109216.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
85dc97a0-127d-44b9-af42-6b278998c6fc,Enterprise,1.0,0,0,385000.0,1228130.0,551515.0,8,8,6,CDI,senior markets engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
50cd9b76-b754-4691-b3b4-62dce3045319,Enterprise,1.0,0,0,505000.0,213210.0,377690.0,8,10,4,Fonctionnaire,investor quality supervisor,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,412921.0,2064605.0,0.0,412921.0,412921.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
8ca6655a-246e-4b44-ae0f-163ae5423d35,Particular,1.0,1,0,245000.0,283950.0,186605.0,24,8,1,Independant,forward directives specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2064605.0,2064605.0,0.0,2064605.0,2064605.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
375b868c-4173-49a4-9fdc-72ba4a433d70,Enterprise,1.0,0,0,350000.0,202990.0,77505.0,16,3,7,Independant,senior communications consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2925320.0,2925320.0,0.0,2925320.0,2925320.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
4df0210b-69e8-4135-82d4-e4208b672b69,Enterprise,1.0,0,0,260000.0,540185.0,137815.0,31,3,5,Etudiant,regional security producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,5494650.0,5494650.0,0.0,5494650.0,5494650.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
86a44dc3-26d2-4f47-8195-6de0d713786e,Particular,1.0,1,0,265000.0,883370.0,525025.0,14,8,2,Interim,senior functionality orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,218037.0,1090185.0,0.0,218037.0,218037.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
39f11a8c-1a66-4cec-9d32-2f4de39fd714,Particular,1.0,1,0,1585000.0,888450.0,1142050.0,14,2,2,Independant,lead division manager,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
f86af532-3ebd-478e-9698-af091fb4a907,Enterprise,1.0,0,0,480000.0,742615.0,146780.0,4,10,5,Etudiant,central configuration strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,225041.0,1125205.0,0.0,225041.0,225041.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
1f687e70-7648-4ede-86b7-8d5350836bca,Particular,1.0,1,0,280000.0,252665.0,253610.0,12,6,4,CDD,human response developer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,734396.0,3671980.0,0.0,734396.0,734396.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
11e2e555-0593-4ca6-b54b-08a6a0a87eb8,Particular,1.0,1,0,450000.0,846585.0,716680.0,30,3,1,Informel,customer research agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
2f3d5b21-a7e0-4661-a5a1-281c0fea5ba7,Enterprise,1.0,0,0,720000.0,2304310.0,327615.0,29,7,6,Independant,central division supervisor,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1496720.0,1496720.0,0.0,1496720.0,1496720.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
9210004b-a08f-4656-8983-e3cac0dab09b,Enterprise,1.0,0,0,280000.0,397265.0,400410.0,29,4,3,Independant,forward program representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
9b7ff3ae-cf5a-4ef9-ba7b-a2c353adefb3,Enterprise,1.0,0,0,960000.0,2601820.0,542650.0,8,5,5,CDD,international interactions technician,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,614970.0,3074850.0,0.0,614970.0,614970.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
8ea8a681-dc91-43f1-93fe-1ad1973e5344,Enterprise,1.0,0,0,395000.0,804140.0,721290.0,34,4,7,Interim,investor functionality executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,109216.0,546080.0,0.0,109216.0,109216.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
871bfe5a-5baf-4f1f-a058-5e9d3ea68770,Particular,1.0,1,0,200000.0,471030.0,321740.0,26,5,4,Etudiant,international applications producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,541270.0,541270.0,0.0,541270.0,541270.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
8ca6655a-246e-4b44-ae0f-163ae5423d35,Particular,1.0,1,0,245000.0,283950.0,186605.0,24,8,1,Independant,forward directives specialist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2064605.0,2064605.0,0.0,2064605.0,2064605.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
6f18151d-8889-4824-acd6-b8d062d0bb07,Enterprise,1.0,0,0,290000.0,313315.0,306685.0,4,7,2,CDI,international brand agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1090185.0,1090185.0,0.0,1090185.0,1090185.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
9210004b-a08f-4656-8983-e3cac0dab09b,Enterprise,1.0,0,0,280000.0,397265.0,400410.0,29,4,3,Independant,forward program representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
375b868c-4173-49a4-9fdc-72ba4a433d70,Enterprise,1.0,0,0,350000.0,202990.0,77505.0,16,3,7,Independant,senior communications consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
a80c2009-fe55-4f07-8ca6-f6dbec6123b5,Particular,1.0,1,0,290000.0,384200.0,121785.0,33,8,4,CDI,product mobility assistant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
87c195b2-7f9d-4c9b-8fc9-4b2867a3ad5f,Enterprise,1.0,0,0,480000.0,303145.0,798425.0,0,7,0,Etudiant,chief program strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2103750.0,2103750.0,0.0,2103750.0,2103750.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
0dae25e0-f318-412f-9949-21522dcd572f,Particular,1.0,1,0,770000.0,631645.0,130705.0,17,8,0,CDI,forward identity executive,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
5d5b1814-2735-4398-b287-6e51a503b40e,Enterprise,1.0,0,0,310000.0,115695.0,140435.0,23,8,5,Interim,internal branding orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2950525.0,2950525.0,0.0,2950525.0,2950525.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
b9474e51-2f60-4412-a6e7-4c39623d3e02,Particular,1.0,1,0,75000.0,152665.0,52025.0,2,9,2,Etudiant,central operations agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,395725.0,395725.0,0.0,395725.0,395725.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
770b6c1f-453b-4671-9299-decab88a28e7,Enterprise,1.0,0,0,305000.0,896270.0,339375.0,16,6,6,Independant,legacy identity officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,39897.0,199485.0,0.0,39897.0,39897.0,1.0,0,0.0,0.0,0.0,2024-02-01,0,0
877103b0-da3b-41ef-8716-c17d402d4f59,Particular,1.0,1,0,240000.0,448005.0,130385.0,33,3,7,Etudiant,legacy operations coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,109216.0,546080.0,0.0,109216.0,109216.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
ec4dcf3a-21bd-4d27-a16f-6753171d4fbd,Enterprise,1.0,0,0,170000.0,511425.0,109265.0,35,7,1,Fonctionnaire,district paradigm liaison,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
765050d5-f198-46f8-869d-7ac5321b7408,Particular,1.0,1,0,1150000.0,204815.0,243630.0,27,10,5,Independant,central response strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,51483.0,257415.0,0.0,51483.0,51483.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
92f6ac4b-e388-4c25-9ddf-3d1dc147f552,Enterprise,1.0,0,0,390000.0,89465.0,347925.0,14,9,5,Fonctionnaire,regional infrastructure coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,1453355.0,1453355.0,0.0,1453355.0,1453355.0,1.0,0,0.0,0.0,0.0,2024-09-28,0,0
14f3a6d8-e17d-4462-8d94-a3a205e3b9b1,Particular,1.0,1,0,385000.0,865405.0,602260.0,15,0,3,CDI,customer markets coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,1
d64bf71a-c0e6-422c-a8b0-e070f90ec1e0,Particular,1.0,1,0,160000.0,399830.0,91050.0,18,7,7,CDD,forward operations officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-31,1,0
eaf83c76-ee43-4ef1-a80d-89d4cc672f28,Particular,1.0,1,0,520000.0,1318735.0,541615.0,32,0,6,CDD,human intranet consultant,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,483332.0,2416660.0,0.0,483332.0,483332.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
d469c11c-eba5-43ab-bb8a-760d8ebd3df6,Enterprise,1.0,0,0,225000.0,295585.0,416850.0,6,6,2,Informel,international web associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2103750.0,2103750.0,0.0,2103750.0,2103750.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
bd99fd4b-0a27-47fc-83e8-a1526bbdaea8,Enterprise,1.0,0,0,705000.0,1098475.0,97570.0,3,3,7,Interim,lead metrics planner,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,199485.0,199485.0,0.0,199485.0,199485.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
31443523-544c-4bf5-855d-b1a6152f23a0,Particular,1.0,1,0,175000.0,346430.0,18395.0,31,3,2,CDI,direct operations associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,5494650.0,5494650.0,0.0,5494650.0,5494650.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
55fe6704-fb2d-4b98-9887-65396fd36819,Enterprise,1.0,0,0,195000.0,106510.0,176590.0,7,3,5,Informel,international group representative,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,546080.0,546080.0,0.0,546080.0,546080.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
ff45acc4-418a-469e-aef2-c6410abdfc69,Enterprise,1.0,0,0,280000.0,779510.0,162355.0,28,4,4,CDD,chief configuration supervisor,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-09-28,0,0
281b4c9b-73bb-4e5d-a726-5f5be67077c2,Enterprise,1.0,0,0,390000.0,1174345.0,315925.0,26,10,3,Fonctionnaire,investor group architect,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,2103750.0,2103750.0,0.0,2103750.0,2103750.0,1.0,0,0.0,0.0,0.0,2024-08-29,0,0
8cbe0ad6-b023-4e47-8a05-21d516195d26,Particular,1.0,1,0,475000.0,1016125.0,931950.0,28,10,5,Informel,global division administrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
8912780f-031d-4fff-8c3b-e44e0408b65b,Enterprise,1.0,0,0,485000.0,789970.0,897785.0,19,5,7,Interim,chief data manager,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,734396.0,3671980.0,0.0,734396.0,734396.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
d3dd02a0-2899-4b7f-8ae2-625d6f01a159,Particular,1.0,1,0,785000.0,190655.0,81540.0,20,9,1,Fonctionnaire,central tactics orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
c6ad567b-777e-4e40-ac2a-26b1b2b76298,Enterprise,1.0,0,0,770000.0,2202255.0,1516695.0,0,8,0,CDI,customer optimization agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
1f687e70-7648-4ede-86b7-8d5350836bca,Particular,1.0,1,0,280000.0,252665.0,253610.0,12,6,4,CDD,human response developer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
bdeda49a-1584-4160-8579-d4846b7a544a,Particular,1.0,1,0,390000.0,1146595.0,13495.0,15,10,5,Fonctionnaire,corporate interactions officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-07-30,1,1
c6ad567b-777e-4e40-ac2a-26b1b2b76298,Enterprise,1.0,0,0,770000.0,2202255.0,1516695.0,0,8,0,CDI,customer optimization agent,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,1,3333770.0,3333770.0,0.0,3333770.0,3333770.0,1.0,0,0.0,0.0,0.0,2024-10-28,0,0
5d5b1814-2735-4398-b287-6e51a503b40e,Enterprise,1.0,0,0,310000.0,115695.0,140435.0,23,8,5,Interim,internal branding orchestrator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
871bfe5a-5baf-4f1f-a058-5e9d3ea68770,Particular,1.0,1,0,200000.0,471030.0,321740.0,26,5,4,Etudiant,international applications producer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-06-30,1,1
d469c11c-eba5-43ab-bb8a-760d8ebd3df6,Enterprise,1.0,0,0,225000.0,295585.0,416850.0,6,6,2,Informel,international web associate,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,420750.0,2103750.0,0.0,420750.0,420750.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
14f3a6d8-e17d-4462-8d94-a3a205e3b9b1,Particular,1.0,1,0,385000.0,865405.0,602260.0,15,0,3,CDI,customer markets coordinator,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,28479.0,142395.0,0.0,28479.0,28479.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
5256c0e9-3fe3-4c86-9de9-9cae86af32bd,Enterprise,1.0,0,0,110000.0,177110.0,173120.0,3,8,2,Informel,regional usability engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
70da353c-ae0e-401d-8013-a52d73c531c2,Enterprise,1.0,0,0,400000.0,792430.0,253950.0,32,3,5,CDD,senior accounts officer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,290671.0,1453355.0,0.0,290671.0,290671.0,1.0,0,0.0,0.0,0.0,2024-04-01,0,0
87c195b2-7f9d-4c9b-8fc9-4b2867a3ad5f,Enterprise,1.0,0,0,480000.0,303145.0,798425.0,0,7,0,Etudiant,chief program strategist,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2024-05-01,0,0
18238ffc-1d93-42c1-a18e-6f6f9008e0e7,Enterprise,1.0,0,0,155000.0,81965.0,219740.0,15,5,3,Informel,dynamic quality engineer,0.0,Unknown,0,0,0.0,,0,0,0,0.0,0,5,285465.0,1427325.0,0.0,285465.0,285465.0,1.0,0,0.0,0.0,0.0,2024-03-02,0,0
